product_id,product_name,actual_price,discounted_price,discounted_amount,discount_percentage,category,subcategory,rating,rating_count,ranking
B08PPHFXG3,Posh 1.5 Meter High Speed Gold Plated HDMI Male to Female Extension Cable (Black),11.99,2.08,9.91,0.83,Electronics,"Home Theater, TV & Video",4.3,1237.0,Very Good
B06XR9PR5X,"Amazon Basics HDMI Coupler,Black",7.2,2.51,4.69,0.65,Electronics,Home Audio,4.4,18872.0,Very Good
B09JSW16QD,"boAt LTG 550v3 Lightning Apple MFi Certified Cable with Spaceship Grade Aluminium Housing,Stress Resistance, Rapid 2.4A Charging & 480mbps Data Sync, 1m Length & 10000+ Bends Lifespan(Mercurial Black)",17.88,10.19,7.6899999999999995,0.43,Computers & Accessories,Accessories & Peripherals,3.9,356.0,Good
B07JH1CBGW,"Wayona Nylon Braided Usb Syncing And Charging Cable Sync And Charging Cable For Iphone, Ipad (3 Ft, Black) - Pack Of 2",23.99,7.79,16.2,0.68,Computers & Accessories,Accessories & Peripherals,4.2,24269.0,Very Good
B09127FZCK,Astigo Compatible Remote for Airtel Digital Set Top Box (Pairing Required with TV Remote),10.79,3.59,7.199999999999999,0.67,Electronics,"Home Theater, TV & Video",3.8,425.0,Good
B083GQGT3Z,"Caprigo Heavy Duty TV Wall Mount Stand for 12 to 27 inches LED/LCD/Monitor Screen's, Full Motion Rotatable Universal TV & Monitor Wall Mount Bracket with Swivel & Tilt Adjustments (Single Arm - M416)",9.59,4.79,4.8,0.5,Electronics,"Home Theater, TV & Video",4.1,1161.0,Very Good
B09Q8WQ5QJ,"Portronics Konnect L 60W PD Type C to Type C Mobile Charging Cable, 1.2M, Fast Data Sync, Tangle Resistant, TPE+Nylon Braided(Grey)",5.99,2.99,3.0,0.5,Computers & Accessories,Accessories & Peripherals,4.1,1508.0,Very Good
B07YZG8PPY,TATA SKY HD Connection with 1 month basic package and free installation,27.59,14.99,12.6,0.46,Electronics,"Home Theater, TV & Video",4.3,7636.0,Very Good
B09H39KTTB,Remote Compatible for Samsung LED/LCD Remote Control Works with Samsung LED/LCD TV by Trend Trail,5.99,2.56,3.43,0.57,Electronics,"Home Theater, TV & Video",3.7,246.0,Good
B08DCVRW98,SoniVision SA-D10 SA-D100 SA-D40 Home Theater Systems Remote Compatible with Sony RM-ANU156,5.99,2.51,3.4800000000000004,0.58,Electronics,"Home Theater, TV & Video",4.0,479.0,Very Good
B0718ZN31Q,Rts™ High Speed 3D Full HD 1080p Support (10 Meters) HDMI Male to HDMI Male Cable TV Lead 1.4V for All Hdmi Devices- Black (10M - 30 FEET),59.99,7.18,52.81,0.88,Electronics,"Home Theater, TV & Video",4.2,910.0,Very Good
B0162LYSFS,"boAt LTG 500 Apple MFI Certified for iPhone, iPad and iPod 2Mtr Data Cable(Metallic Silver)",20.99,9.59,11.399999999999999,0.54,Computers & Accessories,Accessories & Peripherals,4.1,5626.0,Very Good
B07PFJ5VQD,Agaro Blaze USBA to micro +Type C 2in1 Braided 1.2M Cable,7.14,1.91,5.2299999999999995,0.73,Computers & Accessories,Accessories & Peripherals,4.3,14184.0,Very Good
B01J8S6X2I,AmazonBasics 6 Feet DisplayPort to DisplayPort Cable - (Not HDMI Cable) (Gold),13.2,5.99,7.209999999999999,0.55,Computers & Accessories,Accessories & Peripherals,4.4,25177.0,Very Good
B09MJ77786,MI 108 cm (43 inches) 5X Series 4K Ultra HD LED Smart Android TV L43M6-ES (Grey),599.99,383.99,216.0,0.36,Electronics,"Home Theater, TV & Video",4.3,21252.0,Very Good
B09NNGHG22,Sansui 140cm (55 inches) 4K Ultra HD Certified Android LED TV with Dolby Audio & Dolby Vision JSW55ASUHD (Mystique Black),681.48,395.88,285.6,0.42,Electronics,"Home Theater, TV & Video",4.3,567.0,Very Good
B07V5YF4ND,LOHAYA LCD/LED Remote Compatible for Sony Bravia Smart LCD LED UHD OLED QLED 4K Ultra HD TV Remote Control with YouTube & Netflix Function [ Compatible for Sony Tv Remote Control ],14.39,3.59,10.8,0.75,Electronics,"Home Theater, TV & Video",3.5,466.0,Good
B0B65P827P,"Zebronics CU3100V Fast charging Type C cable with QC 18W support, 3A max capacity, 1 meter braided cable, Data transfer and Superior durability (Braided Black )",6.59,1.54,5.05,0.77,Computers & Accessories,Accessories & Peripherals,3.9,61.0,Good
B084MZYBTV,"Belkin USB C to USB-C Fast Charging Type C Cable, 60W PD, 3.3 feet (1 meter) for Laptop, Personal Computer, Tablet, Smartphone - White, USB-IF Certified",10.19,7.19,2.999999999999999,0.29,Computers & Accessories,Accessories & Peripherals,4.5,474.0,Very Good
B097ZQTDVZ,7SEVEN® TCL Remote Control Smart TV RC802V Remote Compatible for TCL TV Remote Original 55EP680 40A325 49S6500 55P8S 55P8 50P8 65P8 40S6500 43S6500FS 49S6800FS 49S6800 49S6510FS(Without Voice Function/Google Assistant and Non-Bluetooth remote),10.79,4.79,5.999999999999999,0.56,Electronics,"Home Theater, TV & Video",3.4,431.0,Good
B0B5F3YZY4,"Wayona 3in1 Nylon Braided 66W USB Fast Charging Cable with Type C, Lightening and Micro USB Port, Compatible with iPhone, iPad, Samsung Galaxy, OnePlus, Mi, Oppo, Vivo, iQOO, Xiaomi (1M, Black)",13.19,5.39,7.8,0.59,Computers & Accessories,Accessories & Peripherals,4.0,242.0,Very Good
B09G5TSGXV,"Hi-Mobiler iPhone Charger Lightning Cable,2 Pack Apple MFi Certified USB iPhone Fast Chargering Cord,Data Sync Transfer for 13/12/11 Pro Max Xs X XR 8 7 6 5 5s iPad iPod More Model Cell Phone Cables",9.59,3.05,6.54,0.68,Computers & Accessories,Accessories & Peripherals,4.0,2905.0,Very Good
B006LW0WDQ,Amazon Basics 16-Gauge Speaker Wire - 50 Feet,9.54,4.79,4.749999999999999,0.5,Electronics,"Home Theater, TV & Video",4.4,12091.0,Very Good
B09YLX91QR,"Ambrane 60W / 3A Fast Charging Output Cable with Type-C to USB for Mobile, Neckband, True Wireless Earphone Charging, 480mbps Data Sync Speed, 1m Length (ACT - AZ10, White)",4.79,2.15,2.64,0.55,Computers & Accessories,Accessories & Peripherals,4.0,1423.0,Very Good
B081FJWN52,"Wayona Usb Type C To Usb Nylon Braided Quick Charger Fast Charging Short Cable For Smartphone (Samsung Galaxy S21/S20/S10/S9/S9+/Note 9/S8/Note 8, Lg G7 G5 G6, Moto G6 G7) (0.25M,Grey)",11.99,4.07,7.92,0.66,Computers & Accessories,Accessories & Peripherals,4.3,6255.0,Very Good
B0758F7KK7,"Caprigo Heavy Duty TV Wall Mount Bracket for 14 to 32 Inch LED/HD/Smart TV’s, Universal Fixed TV Wall Mount Stand (M452)",11.99,4.79,7.2,0.6,Electronics,"Home Theater, TV & Video",4.0,1236.0,Very Good
B09L835C3V,"Smashtronics® - Case for Firetv Remote, Fire Stick Remote Cover Case, Silicone Cover for TV Firestick 4K/TV 2nd Gen(3rd Gen) Remote Control - Light Weight/Anti Slip/Shockproof (Black)",4.79,2.39,2.4,0.5,Electronics,"Home Theater, TV & Video",4.2,1335.0,Very Good
B098TV3L96,Electvision Remote Control for led Smart tv Compatible with VU Smart Led (Without Voice),23.99,4.19,19.799999999999997,0.83,Electronics,"Home Theater, TV & Video",3.8,197.0,Good
B08NCKT9FG,Boat A 350 Type C Cable 1.5m(Jet Black),9.58,3.59,5.99,0.63,Computers & Accessories,Accessories & Peripherals,4.4,28791.0,Very Good
B0B4T6MR8N,"pTron Solero M241 2.4A Micro USB Data & Charging Cable, Made in India, 480Mbps Data Sync, Durable 1-Meter Long USB Cable for Micro USB Devices (White)",9.6,1.07,8.53,0.89,Computers & Accessories,Accessories & Peripherals,3.9,1075.0,Good
B01GGKZ4NU,"AmazonBasics USB Type-C to USB Type-C 2.0 Cable for Charging Adapter, Smartphone - 9 Feet (2.7 Meters) - White",11.94,6.59,5.35,0.45,Computers & Accessories,Accessories & Peripherals,4.2,29746.0,Very Good
B09BW2GP18,"Croma 3A Fast charge 1m Type-C to All Type-C Phones sync and charge cable, Made in India, 480Mbps Data transfer rate, Tested Durability with 8000+ bends (12 months warranty) - CRCMA0106sTC10, Black",12.0,1.55,10.45,0.87,Computers & Accessories,Accessories & Peripherals,3.9,295.0,Good
B09WN3SRC7,Sony Bravia 164 cm (65 inches) 4K Ultra HD Smart LED Google TV KD-65X74K (Black),1678.8,935.88,742.92,0.44,Electronics,"Home Theater, TV & Video",4.7,5935.0,Very Good
B09B125CFJ,7SEVEN® Compatible for Mi tv Remote Control Original Suitable with Smart Android 4K LED Non Voice Command Xiaomi Redmi Remote of 4A Model 32 43 55 65 inches,9.59,4.19,5.3999999999999995,0.56,Electronics,"Home Theater, TV & Video",3.6,323.0,Good
B09RQRZW2X,7SEVEN® Compatible Vu Smart Tv Remote Control Suitable for Original 4K Android LED Ultra HD UHD Vu Tv Remote with Non Voice Feature without google assistant,10.79,5.99,4.799999999999999,0.44,Electronics,"Home Theater, TV & Video",3.7,185.0,Good
B07924P3C5,Storite High Speed Micro USB 3.0 Cable A to Micro B for External & Desktop Hard Drives 45cm,9.59,3.59,6.0,0.63,Computers & Accessories,Accessories & Peripherals,4.2,2117.0,Very Good
B08N1WL9XW,"FLiX (Beetel) 3in1 (Type C|Micro|Iphone Lightening) Textured Pattern 3A Fast Charging Cable with QC & PD Support for Type C,Micro USB & Lightning Iphone Cable,Made in India,1.5 Meter Long Cable(T101)",7.19,2.18,5.01,0.7,Computers & Accessories,Accessories & Peripherals,4.0,9378.0,Very Good
B07VVXJ2P5,SVM Products Unbreakable Set Top Box Stand with Dual Remote Holder (Black),4.79,1.15,3.64,0.76,Electronics,"Home Theater, TV & Video",3.6,1796.0,Good
B0BC8BQ432,VU 164 cm (65 inches) The GloLED Series 4K Smart LED Google TV 65GloLED (Grey),1020.0,659.88,360.12,0.35,Electronics,"Home Theater, TV & Video",4.3,3587.0,Very Good
B06XFTHCNY,"CableCreation RCA to 3.5mm Male Audio Cable, 3.5mm to 2RCA Cable Male RCA Cable,Y Splitter Stereo Jack Cable for Home Theater,Subwoofer, Receiver, Speakers and More (3Feet/0.9Meter,Black)",9.1,5.27,3.83,0.42,Electronics,"Home Theater, TV & Video",4.2,4296.0,Very Good
B08CT62BM1,"Wayona USB Type C Fast Charging Cable Charger Cord 3A QC 3.0 Data Cable Compatible with Samsung Galaxy S10e S10 S9 S8 S20 Plus, Note 10 9 8, M51 A40 A50 A70, Moto G7 G8 (1M, Grey)",11.99,3.59,8.4,0.7,Computers & Accessories,Accessories & Peripherals,4.3,2651.0,Very Good
B07CRL2GY6,boAt Rugged V3 Braided Micro USB Cable (Pearl White),9.59,3.59,6.0,0.63,Computers & Accessories,Accessories & Peripherals,4.2,94363.0,Very Good
B07DWFX9YS,"Amazon Basics USB A to Lightning PVC Molded Nylon MFi Certified Charging Cable (Black, 1.2 meter)",23.99,9.47,14.519999999999998,0.61,Computers & Accessories,Accessories & Peripherals,4.2,34540.0,Very Good
B01D5H90L4,AmazonBasics - High-Speed Male to Female HDMI Extension Cable - 6 Feet,8.4,3.59,4.8100000000000005,0.57,Electronics,"Home Theater, TV & Video",4.4,8714.0,Very Good
B07F1P8KNV,"Wayona Nylon Braided Usb Type C 3Ft 1M 3A Fast Charger Cable For Samsung Galaxy S9 S8 (Wc3Cb1, Black)",13.19,3.9,9.29,0.7,Computers & Accessories,Accessories & Peripherals,4.2,10576.0,Very Good
B084N1BM9L,"Belkin Apple Certified Lightning to USB Charge and Sync Tough Braided Cable for iPhone, iPad, Air Pods, 3.3 feet (1 meters) – Black",23.99,15.59,8.399999999999999,0.35,Computers & Accessories,Accessories & Peripherals,4.4,7318.0,Very Good
B09F6D21BY,7SEVEN Compatible LG TV Remote Suitable for LG Non Magic Smart tv Remote Control (Mouse & Voice Non-Support) MR20GA Prime Video and Netflix Hotkeys,23.99,9.48,14.509999999999998,0.6,Electronics,"Home Theater, TV & Video",3.0,103.0,Good
B09LQQYNZQ,Realme Smart TV Stick 4K,56.39,56.39,0.0,0.0,Electronics,Home Audio,4.5,224.0,Very Good
B0BC9BW512,Acer 100 cm (40 inches) P Series Full HD Android Smart LED TV AR40AR2841FDFL (Black),299.88,227.99,71.88999999999999,0.24,Electronics,"Home Theater, TV & Video",4.3,4702.0,Very Good
B0B61HYR92,"Lapster usb 2.0 mantra cable, mantra mfs 100 data cable (black)",11.99,2.39,9.6,0.8,Computers & Accessories,Accessories & Peripherals,4.2,85.0,Very Good
B075ZTJ9XR,"AmazonBasics High-Speed Braided HDMI Cable - 3 Feet - Supports Ethernet, 3D, 4K and Audio Return (Black)",7.8,3.23,4.57,0.59,Electronics,"Home Theater, TV & Video",4.4,35877.0,Very Good
B0978V2CP6,"Cubetek 3 in 1 LCD Display V5.0 Bluetooth Transmitter Receiver, Bypass Audio Adapter with Aux, Optical, Dual Link Support for TV, Home Stereo, PC, Headphones, Speakers, Model: CB-BT27",37.2,23.88,13.320000000000004,0.36,Electronics,"Home Theater, TV & Video",4.0,897.0,Very Good
B09LRZYBH1,"KRISONS Thunder Speaker, Multimedia Home Theatre, Floor Standing Speaker, LED Display with Bluetooth, FM, USB, Micro SD Card, AUX Connectivity",47.99,27.59,20.400000000000002,0.43,Electronics,Home Audio,3.8,282.0,Good
B0B997FBZT,Acer 139 cm (55 inches) H Series 4K Ultra HD Android Smart LED TV AR55AR2851UDPRO (Black),599.88,431.99,167.89,0.28,Electronics,"Home Theater, TV & Video",4.3,1611.0,Very Good
B098LCVYPW,Dealfreez Case Compatible for Fire TV Stick 4K All Alexa Voice Remote Shockproof Silicone Anti-Lost Cover with Loop (C-Black),11.99,4.19,7.8,0.65,Electronics,"Home Theater, TV & Video",4.2,513.0,Very Good
B09HV71RL1,"Wayona Type C to Lightning MFI Certified 20W Fast charging Nylon Braided USB C Cable for iPhone 14 Pro, 14 Pro Max, 14, 14 Plus, 13, 13 Pro, 13 Pro Max, 13 Mini, 12, 12 Pro, 11, 11 Pro Max, iPhone 12 Mini (2M, Black)",17.99,8.63,9.359999999999998,0.52,Computers & Accessories,Accessories & Peripherals,4.1,1045.0,Very Good
B08PZ6HZLT,VW 80 cm (32 inches) HD Ready Android Smart LED TV VW32PRO (Black),227.99,107.99,120.00000000000001,0.53,Electronics,"Home Theater, TV & Video",4.0,6347.0,Very Good
B075TJHWVC,Airtel Digital TV HD Set Top Box with 1 Month Basic Pack with Recording + Free Standard Installation,27.59,11.0,16.59,0.6,Electronics,"Home Theater, TV & Video",4.2,3300.0,Very Good
B09LV13JFB,LOHAYA Voice Assistant Remote Compatible for Airtel Xstream Set-Top Box Remote Control with Netflix Function (Black) (Non - Voice),11.99,4.79,7.2,0.6,Electronics,"Home Theater, TV & Video",3.3,23.0,Good
B092BL5DCX,Samsung 138 cm (55 inches) Crystal 4K Series Ultra HD Smart LED TV UA55AUE60AKLXL (Black),838.8,551.99,286.80999999999995,0.34,Electronics,"Home Theater, TV & Video",4.3,7109.0,Very Good
B09VH568H7,Amazon Brand - Solimo 3A Fast Charging Tough Type C USB Data Cable  – 1 Meter,3.59,1.43,2.16,0.6,Computers & Accessories,Accessories & Peripherals,3.8,51.0,Good
B09HQSV46W,Mi 100 cm (40 inches) Horizon Edition Full HD Android LED TV 4A | L40M6-EI (Black),359.99,263.99,96.0,0.27,Electronics,"Home Theater, TV & Video",4.2,32840.0,Very Good
B08TZD7FQN,"Astigo Compatible Remote Control for Mi Smart LED 4A (43""/32"")",7.19,3.59,3.6000000000000005,0.5,Electronics,"Home Theater, TV & Video",3.7,708.0,Good
B0B21XL94T,Toshiba 108 cm (43 inches) V Series Full HD Smart Android LED TV 43V35KP (Silver),419.88,263.88,156.0,0.37,Electronics,"Home Theater, TV & Video",4.3,1657.0,Very Good
B09PTT8DZF,"Lenovo USB A to Type-C Tangle-free  Aramid fiber braided 1.2m cable with 4A Fast charging & 480 MBPS data transmission, certified 10000+ bend lifespan, Metallic Grey",8.04,5.01,3.0299999999999994,0.38,Computers & Accessories,Accessories & Peripherals,3.9,523.0,Good
B0B94JPY2N,"Amazon Brand - Solimo 65W Fast Charging Braided Type C to C Data Cable | Suitable For All Supported Mobile Phones (1 Meter, Black)",11.99,2.39,9.6,0.8,Computers & Accessories,Accessories & Peripherals,3.0,18296.0,Good
B0B3XXSB1K,LG 139 cm (55 inches) 4K Ultra HD Smart LED TV 55UQ7500PSF (Ceramic Black),959.88,575.88,384.0,0.4,Electronics,"Home Theater, TV & Video",4.3,1376.0,Very Good
B08RZ12GKR,Tata Sky Digital TV HD Setup Box Remote,5.99,2.58,3.41,0.57,Electronics,"Home Theater, TV & Video",3.5,121.0,Good
B0B4T8RSJ1,"pTron Solero T241 2.4A Type-C Data & Charging USB Cable, Made in India, 480Mbps Data Sync, Durable 1-Meter Long USB Cable for Smartphone, Type-C USB Devices (White)",9.6,1.19,8.41,0.88,Computers & Accessories,Accessories & Peripherals,3.9,1075.0,Good
B0B7B9V9QP,VU 108 cm (43 inches) Premium Series Full HD Smart LED TV 43GA (Black),420.0,227.99,192.01,0.46,Electronics,"Home Theater, TV & Video",4.0,1001.0,Very Good
B08XXVXP3J,"Storite Super Speed USB 3.0 Male to Male Cable for Hard Drive Enclosures, Laptop Cooling Pad, DVD Players(60cm,Black)",11.99,2.99,9.0,0.75,Computers & Accessories,Accessories & Peripherals,4.3,112.0,Very Good
B06XGWRKYT,Kodak 80 cm (32 Inches) HD Ready LED TV Kodak 32HDX900S (Black),191.99,95.99,96.00000000000001,0.5,Electronics,"Home Theater, TV & Video",3.8,3022.0,Good
B07CWDX49D,"AmazonBasics Double Braided Nylon USB Type-C to Type-C 2.0 Cable, Charging Adapter, Smartphone 6 feet, Dark Grey",19.2,7.79,11.41,0.59,Computers & Accessories,Accessories & Peripherals,4.3,5451.0,Very Good
B09TY4MSH3,Firestick Remote,29.99,15.47,14.519999999999998,0.48,Electronics,"Home Theater, TV & Video",3.3,73.0,Good
B07RY2X9MP,"AmazonBasics 10.2 Gbps High-Speed 4K HDMI Cable with Braided Cord (10-Foot, Dark Grey)",18.0,7.31,10.690000000000001,0.59,Electronics,"Home Theater, TV & Video",4.5,1029.0,Very Good
B0B2C5MJN6,Hisense 126 cm (50 inches) Bezelless Series 4K Ultra HD Smart LED Google TV 50A6H (Black),659.88,395.88,264.0,0.4,Electronics,"Home Theater, TV & Video",4.1,1555.0,Very Good
B0BBMGLQDW,"Tuarso 8K HDMI 2.1 Cable 48Gbps , 1.5 Meter High-Speed Braided HDMI Cable ( 8K@60HZ、4K@120HZ、2K@240HZ ) HDMI 2.1 Cable Compatible with Monitors , Television , Laptops , Projectors , Game Consoles and more with HDMI Ports Device",23.99,7.19,16.799999999999997,0.7,Electronics,"Home Theater, TV & Video",4.2,47.0,Very Good
B01LONQBDG,AmazonBasics USB Type-C to Micro-B 2.0 Cable - 6 Inches (15.2 Centimeters) - White,10.79,4.19,6.599999999999999,0.61,Computers & Accessories,Accessories & Peripherals,4.1,14896.0,Very Good
B08XXF5V6G,Kodak 139 cm (55 inches) 4K Ultra HD Smart LED TV 55CA0909 (Black),611.99,359.99,252.0,0.41,Electronics,"Home Theater, TV & Video",4.4,1712.0,Very Good
B09HK9JH4F,"Smashtronics® - Case for Firetv Remote, Fire Stick Remote Cover Case, Silicone Cover for TV Firestick 4K/TV 2nd Gen(3rd Gen) Remote Control - Light Weight/Anti Slip/Shockproof (Black)",4.79,2.39,2.4,0.5,Electronics,"Home Theater, TV & Video",4.2,1335.0,Very Good
B09MMD1FDN,7SEVEN® Suitable Sony Tv Remote Original Bravia for Smart Android Television Compatible for Any Model of LCD LED OLED UHD 4K Universal Sony Remote Control,8.39,4.19,4.2,0.5,Electronics,"Home Theater, TV & Video",3.9,214.0,Good
B09HN7LD5L,"PROLEGEND® PL-T002 Universal TV Stand Table Top for Most 22 to 65 inch LCD Flat Screen TV, VESA up to 800 by 400mm",54.0,22.2,31.8,0.59,Electronics,"Home Theater, TV & Video",4.0,184.0,Very Good
B0BNDD9TN6,WANBO X1 Pro (Upgraded) | Native 1080P Full HD | Android 9 | Projector for Home | LED Cinema | 350ANSI | 3900 lumens | WiFi Bluetooth | HDMI ARC | Dolby DTS | 4D Keystone Correction (Global Version),346.8,167.88,178.92000000000002,0.52,Electronics,"Home Theater, TV & Video",4.5,7.0,Very Good
B0941392C8,"Lava Charging Adapter Elements D3 2A Fast Charging Speed Usb Type C Data Cable, White",5.39,1.55,3.84,0.71,Computers & Accessories,Accessories & Peripherals,3.7,41.0,Good
B01M5967SY,"TIZUM High Speed HDMI Cable Aura -Gold Plated-High Speed Data 10.2Gbps, 3D, 4K, HD 1080P (10 Ft/ 3 M)",11.99,4.55,7.44,0.62,Electronics,"Home Theater, TV & Video",4.2,12153.0,Very Good
B016MDK4F4,Technotech High Speed HDMI Cable 5 Meter V1.4 - Supports Full HD 1080p (Color May Vary),5.99,2.22,3.77,0.63,Electronics,"Home Theater, TV & Video",4.2,25.0,Very Good
B08G43CCLC,"NK STAR 950 Mbps USB WiFi Adapter Wireless Network Receiver Dongle for Desktop Laptop, (Support- Windows XP/7/8/10 & MAC OS) NOt Support to DVR and HDTV",11.99,2.62,9.370000000000001,0.78,Computers & Accessories,Networking Devices,4.2,163.0,Very Good
B0B61GCHC1,"LS LAPSTER Quality Assured USB 2.0 morpho cable, morpho device cable for Mso 1300 E3/E2/E Biometric Finger Print Scanner morpho USB cable (Black)",11.99,2.39,9.6,0.8,Computers & Accessories,Accessories & Peripherals,4.3,87.0,Very Good
B07RX14W1Q,"Amazon Basics 10.2 Gbps High-Speed 4K HDMI Cable with Braided Cord, 1.8 Meter, Dark Grey",10.8,5.99,4.8100000000000005,0.45,Electronics,"Home Theater, TV & Video",4.4,2165.0,Very Good
B09PLD9TCD,Kodak 126 cm (50 inches) Bezel-Less Design Series 4K Ultra HD Smart Android LED TV 50UHDX7XPROBL (Black),515.99,323.99,192.0,0.37,Electronics,"Home Theater, TV & Video",4.2,1510.0,Very Good
B0B8ZKWGKD,"ZORBES® Wall Adapter Holder for Alexa Echo Dot 4th Generation,A Space-Saving Solution with Cord Management for Your Smart Home Speakers -White (Holder Only)",12.62,10.72,1.8999999999999986,0.15,Electronics,"Home Theater, TV & Video",4.3,106.0,Very Good
B09NNJ9WYM,Sansui 80cm (32 inches) HD Ready Smart LED TV JSY32SKHD (BLACK) With Bezel-less Design,239.88,131.88,108.0,0.45,Electronics,"Home Theater, TV & Video",3.7,129.0,Good
B08H5L8V1L,"Synqe USB Type C Fast Charging Cable 2M Charger Cord Data Cable Compatible with Samsung Galaxy M51,Galaxy M31S, S10e S10 S9 S20 Plus, Note10 9 8,M40 A50 A70, Redmi Note 9, Moto G7, Poco F1 (2M, Grey)",13.19,4.55,8.64,0.66,Computers & Accessories,Accessories & Peripherals,4.3,3049.0,Very Good
B0B8CXTTG3,MI 80 cm (32 inches) HD Ready Smart Android LED TV 5A Pro | L32M7-EAIN (Black),311.99,203.99,108.0,0.35,Electronics,"Home Theater, TV & Video",4.2,32840.0,Very Good
B09HCH3JZG,"Bestor ® 8K Hdmi 2.1 Cable 48Gbps 9.80Ft/Ultra High Speed Hdmi Braided Cord For Roku Tv/Ps5/Hdtv/Blu-Ray Projector, Laptop, Television, Personal Computer, Xbox, Ps4, Ps5, Ps4 Pro (1 M, Grey)",22.79,8.39,14.399999999999999,0.63,Electronics,"Home Theater, TV & Video",4.4,390.0,Very Good
B097JVLW3L,Irusu Play VR Plus Virtual Reality Headset with Headphones for Gaming (Black),42.0,32.39,9.61,0.23,Electronics,"Home Theater, TV & Video",3.5,621.0,Good
B09SB6SJB4,"Amazon Brand - Solimo Fast Charging Braided Type C Data Cable Seam, Suitable For All Supported Mobile Phones (1 Meter, Black)",7.19,1.55,5.640000000000001,0.78,Computers & Accessories,Accessories & Peripherals,4.1,265.0,Very Good
B08NW8GHCJ,"Synqe USB C to USB C 60W Nylon Braided Fast Charging Type C to Type C Cable Compatible with Samsung Galaxy Note 20/Ultra, S20 S22 S21 S20 FE A73 A53 A33 (2M, Black)",11.99,4.67,7.32,0.61,Computers & Accessories,Accessories & Peripherals,4.3,838.0,Very Good
B09YHLPQYT,Shopoflux Silicone Remote Cover for Mi Smart TV and Mi TV Stick/MI Box S / 3S / MI 4X / 4A Smart LED TV (Black),7.2,2.95,4.25,0.59,Electronics,"Home Theater, TV & Video",4.2,143.0,Very Good
B08G1RW2Q3,"EYNK Extra Long Micro USB Fast Charging USB Cable | Micro USB Data Cable | Quick Fast Charging Cable | Charger Sync Cable | High Speed Transfer Android Smartphones V8 Cable (2.4 Amp, 3m,) (White)",9.59,3.59,6.0,0.63,Computers & Accessories,Accessories & Peripherals,4.0,151.0,Very Good
B08YXJJW8H,"LUNAGARIYA®, Protective Case Compatible with JIO Settop Box Remote Control,PU Leather Cover Holder (Before Placing Order,Please Compare The Dimensions of The Product with Your Remote)",4.79,2.96,1.83,0.38,Electronics,"Home Theater, TV & Video",3.9,200.0,Good
B09P8M18QM,7SEVEN® Compatible with Fire Tv Stick Remote with Voice Command Feature Suitable for Second Generation Amazon Fire Tv Stick Remote Only - Pairing Must,35.99,16.43,19.560000000000002,0.54,Electronics,"Home Theater, TV & Video",3.3,227.0,Good
B08BG4M4N7,"PRUSHTI COVER AND BAGS, Protective Case for Airtel Xstream settop Box Remote Remote Control Pouch Cover Holder PU Leather Cover Holder(only Cover for Selling Purpose)",5.99,2.39,3.6,0.6,Electronics,"Home Theater, TV & Video",3.8,538.0,Good
B07VJ9ZTXS,Aine HDMI Male to VGA Female Video Converter Adapter Cable (Black),7.19,3.59,3.6000000000000005,0.5,Electronics,"Home Theater, TV & Video",4.0,171.0,Very Good
B084872DQY,Mi 80 cm (32 inches) HD Ready Android Smart LED TV 4A PRO | L32M5-AL (Black),179.99,179.99,0.0,0.0,Electronics,"Home Theater, TV & Video",4.3,27508.0,Very Good
B00GGGOYEU,Storite USB 2.0 A to Mini 5 pin B Cable for External HDDS/Camera/Card Readers (150cm - 1.5M),8.39,3.59,4.800000000000001,0.57,Computers & Accessories,Accessories & Peripherals,3.9,1454.0,Good
B08FD2VSD9,TCL 108 cm (43 inches) 4K Ultra HD Certified Android Smart LED TV 43P615 (Black),623.88,299.88,324.0,0.52,Electronics,"Home Theater, TV & Video",4.2,2951.0,Very Good
B0BQRJ3C47,"REDTECH USB-C to Lightning Cable 3.3FT, [Apple MFi Certified] Lightning to Type C Fast Charging Cord Compatible with iPhone 14/13/13 pro/Max/12/11/X/XS/XR/8, Supports Power Delivery - White",11.99,2.99,9.0,0.75,Computers & Accessories,Accessories & Peripherals,5.0,18296.0,Excellent
B095JPKPH3,OnePlus 163.8 cm (65 inches) U Series 4K LED Smart Android TV 65U1S (Black),839.99,743.99,96.0,0.11,Electronics,"Home Theater, TV & Video",4.1,6753.0,Very Good
B087JWLZ2K,AmazonBasics 108 cm (43 inches) 4K Ultra HD Smart LED Fire TV AB43U20PS (Black),600.0,293.99,306.01,0.51,Electronics,"Home Theater, TV & Video",3.9,3518.0,Good
B09DSXK8JX,Kodak 80 cm (32 inches) HD Ready Certified Android Smart LED TV 32HDX7XPROBL (Black),233.99,125.99,108.00000000000001,0.46,Electronics,"Home Theater, TV & Video",4.2,1510.0,Very Good
B08V9C4B1J,"Synqe Type C to Type C Short Fast Charging 60W Cable Compatible with Samsung Galaxy Z Fold3 5G, Z Flip3 5G, S22 5G, S22 Ultra, S21, S20, S20FE, A52, A73, A53 (0.25M, Black)",11.99,4.19,7.8,0.65,Computers & Accessories,Accessories & Peripherals,4.3,838.0,Very Good
B08PKBMJKS,Airtel DigitalTV HD Setup Box Remote,5.99,2.36,3.6300000000000003,0.61,Electronics,"Home Theater, TV & Video",3.8,136.0,Good
